timestamp,latitude,longitude,elevation_m
2026-09-19T07:41:35,42.3495200,-71.0802946,29.96
2026-09-19T07:41:40,42.3494146,-71.0801822,30.02
2026-09-19T07:41:45,42.3493408,-71.0800418,30.08
2026-09-19T07:41:50,42.3492584,-71.0799378,30.08
2026-09-19T07:41:55,42.3491784,-71.0798551,30.20
2026-09-19T07:42:00,42.3490861,-71.0797620,30.41
2026-09-19T07:42:05,42.3489881,-71.0796162,30.43
2026-09-19T07:42:10,42.3489198,-71.0795047,30.50
2026-09-19T07:42:15,42.3488298,-71.0793800,30.53
2026-09-19T07:42:20,42.3487489,-71.0793083,30.63
2026-09-19T07:42:25,42.3486582,-71.0792204,30.75
2026-09-19T07:42:30,42.3485573,-71.0791446,30.78
2026-09-19T07:42:35,42.3484285,-71.0790482,30.95
2026-09-19T07:42:40,42.3483043,-71.0789953,31.01
2026-09-19T07:42:45,42.3481845,-71.0789109,31.09
2026-09-19T07:42:50,42.3480913,-71.0788037,31.07
2026-09-19T07:42:55,42.3480177,-71.0787387,31.14
2026-09-19T07:43:00,42.3479089,-71.0786788,31.21
2026-09-19T07:43:05,42.3478432,-71.0785766,31.25
2026-09-19T07:43:10,42.3477655,-71.0784950,31.35
2026-09-19T07:43:15,42.3476628,-71.0784363,31.40
2026-09-19T07:43:20,42.3475493,-71.0783406,31.49
2026-09-19T07:43:25,42.3474111,-71.0782934,31.66
2026-09-19T07:43:30,42.3472706,-71.0782676,31.80
2026-09-19T07:43:35,42.3471354,-71.0782161,31.99
2026-09-19T07:43:40,42.3470544,-71.0781589,32.07
2026-09-19T07:43:45,42.3469583,-71.0780685,32.06
2026-09-19T07:43:50,42.3468621,-71.0780127,32.13
2026-09-19T07:43:55,42.3467795,-71.0779612,32.29
2026-09-19T07:44:00,42.3466728,-71.0779042,32.37
2026-09-19T07:44:05,42.3465822,-71.0778362,32.47
2026-09-19T07:44:10,42.3464668,-71.0777269,32.59
2026-09-19T07:44:15,42.3463835,-71.0776352,32.56
2026-09-19T07:44:20,42.3462530,-71.0775133,32.62
2026-09-19T07:44:25,42.3461411,-71.0774389,32.69
2026-09-19T07:44:30,42.3460498,-71.0773888,32.82
2026-09-19T07:44:35,42.3459266,-71.0773167,32.91
2026-09-19T07:44:40,42.3458039,-71.0772698,33.01
2026-09-19T07:44:45,42.3457103,-71.0772205,33.15
2026-09-19T07:44:50,42.3456179,-71.0771062,33.28
2026-09-19T07:44:55,42.3455069,-71.0770289,33.41
2026-09-19T07:45:00,42.3454161,-71.0769383,33.46
2026-09-19T07:45:05,42.3453056,-71.0768806,33.63
2026-09-19T07:45:10,42.3451794,-71.0768357,33.72
2026-09-19T07:45:15,42.3450777,-71.0768272,33.78
2026-09-19T07:45:20,42.3449480,-71.0768131,33.93
2026-09-19T07:45:25,42.3448294,-71.0768051,33.99
2026-09-19T07:45:30,42.3447122,-71.0768005,34.06
2026-09-19T07:45:35,42.3445688,-71.0767827,34.27
2026-09-19T07:45:40,42.3444720,-71.0767594,34.25
2026-09-19T07:45:45,42.3443393,-71.0767256,34.39
2026-09-19T07:45:50,42.3442093,-71.0766954,34.55
2026-09-19T07:45:55,42.3440759,-71.0766616,34.49
2026-09-19T07:46:00,42.3439561,-71.0766464,34.57
2026-09-19T07:46:05,42.3438477,-71.0765700,34.72
2026-09-19T07:46:10,42.3437106,-71.0765396,34.85
2026-09-19T07:46:15,42.3436041,-71.0764978,34.88
2026-09-19T07:46:20,42.3434855,-71.0764605,35.08
2026-09-19T07:46:25,42.3433836,-71.0763882,35.08
2026-09-19T07:46:30,42.3432864,-71.0763364,35.24
2026-09-19T07:46:35,42.3432013,-71.0762514,35.36
2026-09-19T07:46:40,42.3431098,-71.0761357,35.51
2026-09-19T07:46:45,42.3429996,-71.0760772,35.75
2026-09-19T07:46:50,42.3429090,-71.0760267,35.86
2026-09-19T07:46:55,42.3428287,-71.0759513,35.90
2026-09-19T07:47:00,42.3427315,-71.0758860,35.96
2026-09-19T07:47:05,42.3426211,-71.0758000,36.13
2026-09-19T07:47:10,42.3425092,-71.0757700,36.35
2026-09-19T07:47:15,42.3423933,-71.0757426,36.47
2026-09-19T07:47:20,42.3422649,-71.0756824,36.64
2026-09-19T07:47:25,42.3421424,-71.0756097,36.76
2026-09-19T07:47:30,42.3420460,-71.0755213,37.03
2026-09-19T07:47:35,42.3419155,-71.0755324,37.19
2026-09-19T07:47:40,42.3418326,-71.0755813,37.34
2026-09-19T07:47:45,42.3417154,-71.0756216,37.51
2026-09-19T07:47:50,42.3415930,-71.0756569,37.56
2026-09-19T07:47:55,42.3415018,-71.0757174,37.59
2026-09-19T07:48:00,42.3414021,-71.0757800,37.68
2026-09-19T07:48:05,42.3412797,-71.0758141,37.96
2026-09-19T07:48:10,42.3411897,-71.0758676,38.08
2026-09-19T07:48:15,42.3410831,-71.0759182,38.21
2026-09-19T07:48:20,42.3409634,-71.0759891,38.29
2026-09-19T07:48:25,42.3408508,-71.0760722,38.59
2026-09-19T07:48:30,42.3407403,-71.0761018,38.64
2026-09-19T07:48:35,42.3406422,-71.0761136,38.78
2026-09-19T07:48:40,42.3405523,-71.0761521,38.88
2026-09-19T07:48:45,42.3404108,-71.0761984,38.95
2026-09-19T07:48:50,42.3402772,-71.0762390,39.07
2026-09-19T07:48:55,42.3401721,-71.0762769,39.26
2026-09-19T07:49:00,42.3401167,-71.0764097,39.49
2026-09-19T07:49:05,42.3400516,-71.0765639,39.60
2026-09-19T07:49:10,42.3399933,-71.0767289,39.73
2026-09-19T07:49:15,42.3399530,-71.0768720,39.84
2026-09-19T07:49:20,42.3398905,-71.0769757,40.02
2026-09-19T07:49:25,42.3398357,-71.0770928,40.26
2026-09-19T07:49:30,42.3397993,-71.0772636,40.42
2026-09-19T07:49:35,42.3397613,-71.0774096,40.66
2026-09-19T07:49:40,42.3396993,-71.0775582,40.72
2026-09-19T07:49:45,42.3396782,-71.0776981,40.78
2026-09-19T07:49:50,42.3396473,-71.0778348,40.96
2026-09-19T07:49:55,42.3395967,-71.0780015,41.06
2026-09-19T07:50:00,42.3395626,-71.0781788,41.16
2026-09-19T07:50:05,42.3395374,-71.0783010,41.26
2026-09-19T07:50:10,42.3395053,-71.0784378,41.48
2026-09-19T07:50:15,42.3394726,-71.0785773,41.63
2026-09-19T07:50:20,42.3394101,-71.0787286,41.75
2026-09-19T07:50:25,42.3393901,-71.0788856,41.86
2026-09-19T07:50:30,42.3393409,-71.0789961,42.06
2026-09-19T07:50:35,42.3393120,-71.0791841,42.31
2026-09-19T07:50:40,42.3392733,-71.0793139,42.50
2026-09-19T07:50:45,42.3392326,-71.0794443,42.65
2026-09-19T07:50:50,42.3391919,-71.0795869,42.81
2026-09-19T07:50:55,42.3391711,-71.0797263,43.04
2026-09-19T07:51:00,42.3391410,-71.0799068,43.19
2026-09-19T07:51:05,42.3391108,-71.0800805,43.41
2026-09-19T07:51:10,42.3390507,-71.0802255,43.56
2026-09-19T07:51:15,42.3390137,-71.0803965,43.80
2026-09-19T07:51:20,42.3389667,-71.0805357,43.89
2026-09-19T07:51:25,42.3389192,-71.0806617,44.04
2026-09-19T07:51:30,42.3388491,-71.0807571,44.19
2026-09-19T07:51:35,42.3387722,-71.0808916,44.46
2026-09-19T07:51:40,42.3387097,-71.0810354,44.60
2026-09-19T07:51:45,42.3386393,-71.0811366,44.80
2026-09-19T07:51:50,42.3385643,-71.0812863,44.98
2026-09-19T07:51:55,42.3385130,-71.0814248,45.09
2026-09-19T07:52:00,42.3384331,-71.0815570,45.30
2026-09-19T07:52:05,42.3383612,-71.0816575,45.50
2026-09-19T07:52:10,42.3382867,-71.0817991,45.63
2026-09-19T07:52:15,42.3382065,-71.0819147,45.70
2026-09-19T07:52:20,42.3381210,-71.0820272,45.89
2026-09-19T07:52:25,42.3380415,-71.0821010,46.06
2026-09-19T07:52:30,42.3379514,-71.0821817,46.19
2026-09-19T07:52:35,42.3378609,-71.0822762,46.31
2026-09-19T07:52:40,42.3377693,-71.0823868,46.52
2026-09-19T07:52:45,42.3376763,-71.0824842,46.60
2026-09-19T07:52:50,42.3375975,-71.0825715,46.76
2026-09-19T07:52:55,42.3374994,-71.0826380,46.87
2026-09-19T07:53:00,42.3374151,-71.0827213,46.99
2026-09-19T07:53:05,42.3373190,-71.0828384,47.22
2026-09-19T07:53:10,42.3372304,-71.0829297,47.37
2026-09-19T07:53:15,42.3371168,-71.0829919,47.42
2026-09-19T07:53:20,42.3370359,-71.0830425,47.59
2026-09-19T07:53:25,42.3369412,-71.0831051,47.75
2026-09-19T07:53:30,42.3368346,-71.0831383,47.89
2026-09-19T07:53:35,42.3367690,-71.0832144,48.05
2026-09-19T07:53:40,42.3366904,-71.0832860,48.10
2026-09-19T07:53:45,42.3365791,-71.0833508,48.33
2026-09-19T07:53:50,42.3364538,-71.0833888,48.47
2026-09-19T07:53:55,42.3363622,-71.0833986,48.56
2026-09-19T07:54:00,42.3362633,-71.0834138,48.68
2026-09-19T07:54:05,42.3361647,-71.0834680,48.78
2026-09-19T07:54:10,42.3360345,-71.0834633,48.95
2026-09-19T07:54:15,42.3359545,-71.0834744,49.13
2026-09-19T07:54:20,42.3358730,-71.0834979,49.19
2026-09-19T07:54:25,42.3357532,-71.0835227,49.37
2026-09-19T07:54:30,42.3356579,-71.0835414,49.44
2026-09-19T07:54:35,42.3355384,-71.0835240,49.64
2026-09-19T07:54:40,42.3354255,-71.0835304,49.70
2026-09-19T07:54:45,42.3353158,-71.0835373,49.75
2026-09-19T07:54:50,42.3352246,-71.0835398,49.85
2026-09-19T07:54:55,42.3351200,-71.0835716,49.99
2026-09-19T07:55:00,42.3350207,-71.0835715,50.08
2026-09-19T07:55:05,42.3349041,-71.0835669,50.12
2026-09-19T07:55:10,42.3347897,-71.0835842,50.24
2026-09-19T07:55:15,42.3346909,-71.0835867,50.38
2026-09-19T07:55:20,42.3346142,-71.0836210,50.50
2026-09-19T07:55:25,42.3344833,-71.0836142,50.68
2026-09-19T07:55:30,42.3343535,-71.0836388,50.96
2026-09-19T07:55:35,42.3342234,-71.0836411,51.16
2026-09-19T07:55:40,42.3341186,-71.0836363,51.32
2026-09-19T07:55:45,42.3340249,-71.0835947,51.43
2026-09-19T07:55:50,42.3339074,-71.0836059,51.47
2026-09-19T07:55:55,42.3338029,-71.0836531,51.56
2026-09-19T07:56:00,42.3337247,-71.0836692,51.60
2026-09-19T07:56:05,42.3336030,-71.0836938,51.74
2026-09-19T07:56:10,42.3335096,-71.0836649,51.90
2026-09-19T07:56:15,42.3334060,-71.0836233,52.19
2026-09-19T07:56:20,42.3333013,-71.0836333,52.30
2026-09-19T07:56:25,42.3331975,-71.0836008,52.51
2026-09-19T07:56:30,42.3331082,-71.0836076,52.66
2026-09-19T07:56:35,42.3329991,-71.0835598,52.80
2026-09-19T07:56:40,42.3329031,-71.0835455,53.00
2026-09-19T07:56:45,42.3327953,-71.0835892,53.11
2026-09-19T07:56:50,42.3326630,-71.0836042,53.34
2026-09-19T07:56:55,42.3325414,-71.0836004,53.47
2026-09-19T07:57:00,42.3324252,-71.0836190,53.68
2026-09-19T07:57:05,42.3323038,-71.0836342,53.69
2026-09-19T07:57:10,42.3322098,-71.0836646,53.81
2026-09-19T07:57:15,42.3321173,-71.0836522,53.94
2026-09-19T07:57:20,42.3319880,-71.0836756,54.03
2026-09-19T07:57:25,42.3319045,-71.0837335,54.16
2026-09-19T07:57:30,42.3318407,-71.0837723,54.25
2026-09-19T07:57:35,42.3317558,-71.0837859,54.37
2026-09-19T07:57:40,42.3316325,-71.0838035,54.52
2026-09-19T07:57:45,42.3315251,-71.0838215,54.74
2026-09-19T07:57:50,42.3314342,-71.0838173,54.86
2026-09-19T07:57:55,42.3313305,-71.0837973,54.95
2026-09-19T07:58:00,42.3312240,-71.0837790,55.07
2026-09-19T07:58:05,42.3311243,-71.0838069,55.16
2026-09-19T07:58:10,42.3310204,-71.0838549,55.28
2026-09-19T07:58:15,42.3309119,-71.0838813,55.38
2026-09-19T07:58:20,42.3308178,-71.0839518,55.52
2026-09-19T07:58:25,42.3307139,-71.0839504,55.67
2026-09-19T07:58:30,42.3306160,-71.0839512,55.76
2026-09-19T07:58:35,42.3305260,-71.0839552,55.84
2026-09-19T07:58:40,42.3304017,-71.0840202,55.88
2026-09-19T07:58:45,42.3302918,-71.0840700,55.96
2026-09-19T07:58:50,42.3302104,-71.0841379,56.04
2026-09-19T07:58:55,42.3301111,-71.0841957,56.16
2026-09-19T07:59:00,42.3299961,-71.0842924,56.42
2026-09-19T07:59:05,42.3298983,-71.0843891,56.64
2026-09-19T07:59:10,42.3298056,-71.0844483,56.72
2026-09-19T07:59:15,42.3296839,-71.0845393,56.93
2026-09-19T07:59:20,42.3295905,-71.0846194,56.99
2026-09-19T07:59:25,42.3294746,-71.0846203,57.13
2026-09-19T07:59:30,42.3293579,-71.0846558,57.24
2026-09-19T07:59:35,42.3292620,-71.0846655,57.35
2026-09-19T07:59:40,42.3291459,-71.0846806,57.39
2026-09-19T07:59:45,42.3290246,-71.0847056,57.49
2026-09-19T07:59:50,42.3288975,-71.0846788,57.65
2026-09-19T07:59:55,42.3287901,-71.0846713,57.82
2026-09-19T08:00:00,42.3286691,-71.0846717,57.93
2026-09-19T08:00:05,42.3285678,-71.0846239,58.11
2026-09-19T08:00:10,42.3284544,-71.0846060,58.20
2026-09-19T08:00:15,42.3283571,-71.0846027,58.29
2026-09-19T08:00:20,42.3282739,-71.0845968,58.37
2026-09-19T08:00:25,42.3281739,-71.0845627,58.47
2026-09-19T08:00:30,42.3280694,-71.0845160,58.64
2026-09-19T08:00:35,42.3279663,-71.0845002,58.79
2026-09-19T08:00:40,42.3278634,-71.0844966,58.84
2026-09-19T08:00:45,42.3277661,-71.0845355,59.04
2026-09-19T08:00:50,42.3276512,-71.0845190,59.05
2026-09-19T08:00:55,42.3275354,-71.0845610,59.20
2026-09-19T08:01:00,42.3274361,-71.0844966,59.26
2026-09-19T08:01:05,42.3273518,-71.0844058,59.38
2026-09-19T08:01:10,42.3272969,-71.0843373,59.57
2026-09-19T08:01:15,42.3272090,-71.0842311,59.70
2026-09-19T08:01:20,42.3271290,-71.0841770,59.84
2026-09-19T08:01:25,42.3270417,-71.0841229,59.90
2026-09-19T08:01:30,42.3269464,-71.0840814,59.98
2026-09-19T08:01:35,42.3268287,-71.0839926,60.08
2026-09-19T08:01:40,42.3267424,-71.0839324,60.09
2026-09-19T08:01:45,42.3266394,-71.0838541,60.34
2026-09-19T08:01:50,42.3265410,-71.0837982,60.55
2026-09-19T08:01:55,42.3264255,-71.0837167,60.62
2026-09-19T08:02:00,42.3263501,-71.0836641,60.70
2026-09-19T08:02:05,42.3262853,-71.0836294,60.85
2026-09-19T08:02:10,42.3261851,-71.0835362,61.01
2026-09-19T08:02:15,42.3260901,-71.0834546,61.07
2026-09-19T08:02:20,42.3259887,-71.0833969,61.19
2026-09-19T08:02:25,42.3258634,-71.0833343,61.33
2026-09-19T08:02:30,42.3257918,-71.0832806,61.49
2026-09-19T08:02:35,42.3257118,-71.0832006,61.55
2026-09-19T08:02:40,42.3255992,-71.0831609,61.68
2026-09-19T08:02:45,42.3254878,-71.0831300,61.79
2026-09-19T08:02:50,42.3253814,-71.0830685,61.86
2026-09-19T08:02:55,42.3252553,-71.0830221,61.92
2026-09-19T08:03:00,42.3251624,-71.0829788,62.00
2026-09-19T08:03:05,42.3250936,-71.0829497,62.11
2026-09-19T08:03:10,42.3249955,-71.0828754,62.16
2026-09-19T08:03:15,42.3248979,-71.0827723,62.11
2026-09-19T08:03:20,42.3248079,-71.0826570,62.13
2026-09-19T08:03:25,42.3247476,-71.0825823,62.18
2026-09-19T08:03:30,42.3246520,-71.0825053,62.32
2026-09-19T08:03:35,42.3245387,-71.0824239,62.49
2026-09-19T08:03:40,42.3244654,-71.0823828,62.58
2026-09-19T08:03:45,42.3243731,-71.0823087,62.62
2026-09-19T08:03:50,42.3243091,-71.0822445,62.65
2026-09-19T08:03:55,42.3241903,-71.0821550,62.74
2026-09-19T08:04:00,42.3240824,-71.0820899,62.87
2026-09-19T08:04:05,42.3239892,-71.0820302,62.93
2026-09-19T08:04:10,42.3239067,-71.0819354,63.01
2026-09-19T08:04:15,42.3238300,-71.0818339,63.09
2026-09-19T08:04:20,42.3237320,-71.0817517,63.28
2026-09-19T08:04:25,42.3236375,-71.0816618,63.34
2026-09-19T08:04:30,42.3235455,-71.0816049,63.36
2026-09-19T08:04:35,42.3234384,-71.0815399,63.51
2026-09-19T08:04:40,42.3233238,-71.0814864,63.64
2026-09-19T08:04:45,42.3232318,-71.0814235,63.73
2026-09-19T08:04:50,42.3231006,-71.0813881,63.76
2026-09-19T08:04:55,42.3230016,-71.0813096,63.82
2026-09-19T08:05:00,42.3228906,-71.0813374,63.94
2026-09-19T08:05:05,42.3227998,-71.0813128,63.98
2026-09-19T08:05:10,42.3226915,-71.0813153,64.07
2026-09-19T08:05:15,42.3225935,-71.0812694,64.09
2026-09-19T08:05:20,42.3224863,-71.0812797,64.16
2026-09-19T08:05:25,42.3223662,-71.0812716,64.27
2026-09-19T08:05:30,42.3222939,-71.0812802,64.38
2026-09-19T08:05:35,42.3221706,-71.0812732,64.50
2026-09-19T08:05:40,42.3220272,-71.0812821,64.59
2026-09-19T08:05:45,42.3218959,-71.0812759,64.59
2026-09-19T08:05:50,42.3217664,-71.0812715,64.65
2026-09-19T08:05:55,42.3216595,-71.0813000,64.73
2026-09-19T08:06:00,42.3215434,-71.0813017,64.81
2026-09-19T08:06:05,42.3214142,-71.0812629,64.85
2026-09-19T08:06:10,42.3213235,-71.0812313,64.93
2026-09-19T08:06:15,42.3212165,-71.0811884,64.98
2026-09-19T08:06:20,42.3211033,-71.0811556,65.00
2026-09-19T08:06:25,42.3209770,-71.0810801,65.08
2026-09-19T08:06:30,42.3208549,-71.0809933,65.14
2026-09-19T08:06:35,42.3207373,-71.0809524,65.17
2026-09-19T08:06:40,42.3206411,-71.0808989,65.19
2026-09-19T08:06:45,42.3205531,-71.0807927,65.25
2026-09-19T08:06:50,42.3204701,-71.0806749,65.33
2026-09-19T08:06:55,42.3203788,-71.0805776,65.50
2026-09-19T08:07:00,42.3203224,-71.0804537,65.60
2026-09-19T08:07:05,42.3202622,-71.0803251,65.66
2026-09-19T08:07:10,42.3201787,-71.0801765,65.67
2026-09-19T08:07:15,42.3201299,-71.0800580,65.69
2026-09-19T08:07:20,42.3200517,-71.0799813,65.76
2026-09-19T08:07:25,42.3199770,-71.0798949,65.73
2026-09-19T08:07:30,42.3199174,-71.0797623,65.77
2026-09-19T08:07:35,42.3198413,-71.0796384,65.96
2026-09-19T08:07:40,42.3197628,-71.0794914,65.92
2026-09-19T08:07:45,42.3196860,-71.0793733,65.90
2026-09-19T08:07:50,42.3196315,-71.0792058,65.92
2026-09-19T08:07:55,42.3195827,-71.0790200,66.09
2026-09-19T08:08:00,42.3195409,-71.0788921,66.11
2026-09-19T08:08:05,42.3194775,-71.0787629,66.13
2026-09-19T08:08:10,42.3194167,-71.0786249,66.19
2026-09-19T08:08:15,42.3193562,-71.0785128,66.13
2026-09-19T08:08:20,42.3192872,-71.0783954,66.17
2026-09-19T08:08:25,42.3192330,-71.0783100,66.11
2026-09-19T08:08:30,42.3191393,-71.0782768,66.22
2026-09-19T08:08:35,42.3190295,-71.0781958,66.39
2026-09-19T08:08:40,42.3189289,-71.0781208,66.37
2026-09-19T08:08:45,42.3188208,-71.0780791,66.60
2026-09-19T08:08:50,42.3186909,-71.0780186,66.61
2026-09-19T08:08:55,42.3185741,-71.0779695,66.68
2026-09-19T08:09:00,42.3184663,-71.0778836,66.73
2026-09-19T08:09:05,42.3183710,-71.0777835,66.77
2026-09-19T08:09:10,42.3182823,-71.0777053,66.81
2026-09-19T08:09:15,42.3181851,-71.0776089,66.87
2026-09-19T08:09:20,42.3180689,-71.0775737,66.83
2026-09-19T08:09:25,42.3179444,-71.0774959,66.91
2026-09-19T08:09:30,42.3178388,-71.0774003,66.79
2026-09-19T08:09:35,42.3177700,-71.0772741,66.80
2026-09-19T08:09:40,42.3176848,-71.0771899,66.96
2026-09-19T08:09:45,42.3176055,-71.0770838,66.84
2026-09-19T08:09:50,42.3175331,-71.0769721,66.78
2026-09-19T08:09:55,42.3174461,-71.0768417,66.77
2026-09-19T08:10:00,42.3173711,-71.0767156,66.83
2026-09-19T08:10:05,42.3173058,-71.0765454,66.95
2026-09-19T08:10:10,42.3172560,-71.0764136,66.99
2026-09-19T08:10:15,42.3171631,-71.0762691,66.99
2026-09-19T08:10:20,42.3170951,-71.0761466,67.07
2026-09-19T08:10:25,42.3170258,-71.0760551,67.26
2026-09-19T08:10:30,42.3169366,-71.0759168,67.31
2026-09-19T08:10:35,42.3168370,-71.0758010,67.20
2026-09-19T08:10:40,42.3167345,-71.0756753,67.24
2026-09-19T08:10:45,42.3166797,-71.0755753,67.27
2026-09-19T08:10:50,42.3165982,-71.0754337,67.27
2026-09-19T08:10:55,42.3165325,-71.0752603,67.29
2026-09-19T08:11:00,42.3164580,-71.0751035,67.32
2026-09-19T08:11:05,42.3163733,-71.0749746,67.33
2026-09-19T08:11:10,42.3163006,-71.0748227,67.23
2026-09-19T08:11:15,42.3162669,-71.0746869,67.22
2026-09-19T08:11:20,42.3162074,-71.0745340,67.21
2026-09-19T08:11:25,42.3161252,-71.0744361,67.32
2026-09-19T08:11:30,42.3160627,-71.0742586,67.39
2026-09-19T08:11:35,42.3159592,-71.0741471,67.43
2026-09-19T08:11:40,42.3158913,-71.0740168,67.45
2026-09-19T08:11:45,42.3158189,-71.0738901,67.36
2026-09-19T08:11:50,42.3157271,-71.0737794,67.37
2026-09-19T08:11:55,42.3156177,-71.0736639,67.35
2026-09-19T08:12:00,42.3155324,-71.0735515,67.22
2026-09-19T08:12:05,42.3154189,-71.0735102,67.16
2026-09-19T08:12:10,42.3153060,-71.0734709,67.20
2026-09-19T08:12:15,42.3151995,-71.0734233,67.16
2026-09-19T08:12:20,42.3150599,-71.0733627,67.18
2026-09-19T08:12:25,42.3149458,-71.0733357,67.24
2026-09-19T08:12:30,42.3148413,-71.0732610,67.21
2026-09-19T08:12:35,42.3147204,-71.0731918,67.16
2026-09-19T08:12:40,42.3146314,-71.0731009,67.09
2026-09-19T08:12:45,42.3145337,-71.0730054,67.03
2026-09-19T08:12:50,42.3144334,-71.0729092,67.00
2026-09-19T08:12:55,42.3143294,-71.0728099,66.99
2026-09-19T08:13:00,42.3142105,-71.0727399,66.88
2026-09-19T08:13:05,42.3140927,-71.0726392,66.96
2026-09-19T08:13:10,42.3139757,-71.0725668,66.88
2026-09-19T08:13:15,42.3138698,-71.0724631,66.81
2026-09-19T08:13:20,42.3137615,-71.0723836,66.66
2026-09-19T08:13:25,42.3136761,-71.0723186,66.66
2026-09-19T08:13:30,42.3135664,-71.0722636,66.60
2026-09-19T08:13:35,42.3134508,-71.0721892,66.57
2026-09-19T08:13:40,42.3133309,-71.0721551,66.52
2026-09-19T08:13:45,42.3132187,-71.0720931,66.57
2026-09-19T08:13:50,42.3130885,-71.0720230,66.68
2026-09-19T08:13:55,42.3129704,-71.0719850,66.64
2026-09-19T08:14:00,42.3128361,-71.0719079,66.57
2026-09-19T08:14:05,42.3127430,-71.0718574,66.50
2026-09-19T08:14:10,42.3126364,-71.0717990,66.49
2026-09-19T08:14:15,42.3125072,-71.0717413,66.44
2026-09-19T08:14:20,42.3123732,-71.0716476,66.49
2026-09-19T08:14:25,42.3122690,-71.0716200,66.40
2026-09-19T08:14:30,42.3121667,-71.0715574,66.20
2026-09-19T08:14:35,42.3120539,-71.0714697,66.17
2026-09-19T08:14:40,42.3119615,-71.0713398,66.21
2026-09-19T08:14:45,42.3118468,-71.0712438,66.09
2026-09-19T08:14:50,42.3117529,-71.0711429,65.97
2026-09-19T08:14:55,42.3116580,-71.0710265,65.88
2026-09-19T08:15:00,42.3115812,-71.0709244,65.96
2026-09-19T08:15:05,42.3114968,-71.0708051,65.85
2026-09-19T08:15:10,42.3114223,-71.0707122,65.73
2026-09-19T08:15:15,42.3113252,-71.0705632,65.71
2026-09-19T08:15:20,42.3112511,-71.0704619,65.60
2026-09-19T08:15:25,42.3111783,-71.0703331,65.55
2026-09-19T08:15:30,42.3111280,-71.0702018,65.53
2026-09-19T08:15:35,42.3110787,-71.0700766,65.56
2026-09-19T08:15:40,42.3110316,-71.0699137,65.58
